1462.21,3202.07,0,53,30,31,35,36,32,31,0,1,32,31,0,53,30,33,19,20,26,27,39,40
1595.05,2916.60,0,31,32,16,5,4,3,2,1,32,36,47,14,15,6,5,4,17,16,5,4,17
2877.75,3010.52,2,17,16,5,4,3,2,1,32,16,17,4,5,16,15,6,7,8,9,12,13,8
2704.66,1837.35,15,16,17,4,5,16,17,4,3,2,17,4,5,16,15,6,5,16,32,36,35,31
3095.35,1742.57,15,6,5,4,3,2,17,4,3,2,1,32,31,0,53,52,18,30,53,0,1,32
3053.45,1739.70,15,6,5,4,3,2,1,32,16,5,6,7,14,13,8,9,10,11,12,29,28,24
2914.01,1726.84,15,6,7,8,13,12,11,25,29,28,24,23,22,26,27,23,22,26,27,28,40,49
2707.11,2184.31,16,15,36,47,14,15,16,32,31,0,1,2,17,4,5,16,15,14,7,8,9,10
2367.96,2193.86,16,32,1,0,53,52,18,19,33,30,18,52,53,30,31,0,1,2,17,16,32,36
2661.94,2196.91,16,32,1,0,31,30,18,52,53,30,33,19,18,30,33,34,45,43,33,19,20,26
2798.08,2570.50,16,17,2,3,4,17,2,1,32,36,47,41,29,12,13,41,40,49,47,14,15,6
3015.90,2186.71,16,5,6,15,14,47,49,48,44,38,37,42,43,45,46,35,36,15,6,7,8,9
2973.91,2186.83,16,5,6,7,14,15,16,5,4,17,2,3,4,5,6,15,16,32,31,0,1,2
2779.27,3240.32,2,1,32,36,47,49,51,50,48,44,38,37,42,43,33,19,18,30,33,34,45,46
2931.91,2186.94,16,5,6,7,8,9,10,11,12,9,10,11,25,24,23,27,26,22,21,20,26,27
2803.83,2629.06,17,16,5,6,15,14,47,36,32,31,0,53,52,18,19,33,43,42,37,38,39,40
2826.90,2752.98,17,16,32,1,2,3,4,5,6,15,36,47,14,7,8,13,41,47,36,35,46,45
2897.66,3196.00,17,2,1,32,16,15,14,7,8,9,12,29,41,40,39,48,50,51,49,47,41,40
2880.99,2972.59,17,2,3,4,5,6,7,8,9,12,13,8,9,12,13,14,7,8,13,14,15,16
124.25,2601.30,18,52,53,30,31,32,36,15,6,5,16,15,36,35,46,45,43,33,34,45,43,42
115.77,2416.99,18,19,20,21,22,23,24,25,11,12,13,14,7,8,9,10,11,25,29,28,24,25
141.77,1549.71,19,20,21,22,26,27,28,29,41,47,36,35,46,45,34,33,43,45,46,44,38,39
138.36,1647.65,19,20,21,22,23,24,25,29,12,9,8,7,6,5,4,17,16,5,6,7,14,47
530.70,1910.46,19,33,34,45,43,33,34,35,31,32,36,15,6,7,8,9,12,13,14,7,6,15
3271.53,3245.66,2,3,4,5,16,32,31,0,1,2,17,16,15,6,5,4,3,2,1,32,36,47
376.78,1916.27,19,33,30,31,0,1,2,17,4,5,6,15,14,13,8,7,14,47,49,51,50,48
250.74,1915.03,19,33,34,45,46,44,38,39,40,41,13,12,9,10,11,25,24,23,27,28,29,41
180.80,1919.47,19,33,30,53,52,18,30,53,0,31,30,33,43,45,46,35,36,15,16,5,4,17
159.43,1233.06,20,19,33,34,35,46,45,43,42,37,38,44,46,45,43,33,34,45,46,44,38,39
159.55,1135.01,20,19,18,52,53,0,31,32,36,47,41,40,49,48,44,38,37,42,44,38,26,27
176.44,527.90,21,20,19,33,34,35,46,45,34,33,43,45,34,33,19,18,30,31,35,46,45,34
385.80,418.52,21,22,23,24,28,27,23,22,21,20,19,33,34,45,46,44,42,37,38,39,40,41
191.98,447.74,21,22,26,38,44,48,49,47,36,35,34,45,43,42,37,38,26,27,28,24,23,22
637.90,747.34,22,26,20,19,18,52,53,0,1,32,16,15,14,47,49,51,50,48,39,40,49,47
796.62,348.87,22,23,27,39,40,28,24,25,29,41,40,49,47,36,35,31,30,33,34,35,46,45
3243.54,3245.04,2,3,4,5,16,17,4,5,16,17,2,1,32,36,35,34,45,46,44,38,37,42
228.43,448.92,22,21,20,19,18,52,53,30,18,52,53,0,31,35,34,45,46,44,48,49,51,50
637.79,382.95,23,22,26,27,39,40,49,51,50,48,39,27,26,22,23,27,26,20,21,22,23,27
706.77,371.06,23,22,21,20,19,33,30,18,52,53,30,18,52,53,0,1,2,17,4,5,16,15
761.95,361.54,23,22,26,38,39,40,28,24,23,27,28,24,23,27,28,40,41,13,8,9,10,11
1090.16,535.51,23,27,39,48,50,51,49,48,50,51,49,48,44,46,35,36,47,14,13,12,9,10
1075.56,452.79,23,27,39,48,49,51,50,48,49,40,28,27,26,22,21,20,26,27,28,40,39,27
1063.40,383.85,23,27,28,24,25,11,12,29,25,11,12,9,10,11,12,29,41,13,14,7,8,13
1274.03,269.93,23,24,28,29,12,13,41,40,28,27,23,24,28,29,12,9,10,11,12,29,25,11
1080.42,300.47,23,24,28,29,25,11,12,29,28,40,39,48,50,51,49,48,39,38,37,42,44,48
1095.47,304.78,24,23,22,21,20,19,18,30,31,0,1,2,17,4,3,2,1,0,31,32,36,35
2935.61,3238.17,2,3,4,17,16,15,6,5,4,3,2,17,16,32,36,35,46,45,43,42,44,38
1316.74,269.88,24,23,22,26,27,23,24,28,29,41,13,14,47,41,29,12,9,10,11,12,9,8
1354.20,409.07,24,28,27,39,40,49,47,14,13,8,9,12,11,25,29,41,47,14,7,6,5,4
1692.44,211.45,24,25,29,12,13,41,40,49,51,50,48,49,51,50,48,49,51,50,48,39,38,26
1376.34,261.54,25,24,28,27,26,22,23,24,25,29,28,27,23,24,25,11,10,9,8,7,14,15
2129.62,176.59,25,11,12,9,8,13,14,7,8,9,10,11,12,29,41,47,14,13,41,40,28,24
1808.46,199.70,25,11,12,13,14,7,8,13,12,11,10,9,12,11,10,9,8,7,14,13,8,9
577.16,882.53,26,20,21,22,26,38,39,40,28,24,25,29,12,11,25,24,23,22,26,20,19,18
911.50,806.10,26,27,39,48,44,42,43,45,46,35,36,15,14,13,8,9,12,11,10,9,8,13
759.88,833.09,26,27,39,40,41,13,12,29,41,40,49,51,50,48,44,46,35,31,0,1,32,16
574.76,645.15,26,22,23,24,25,11,12,29,41,13,14,47,36,15,6,7,8,9,10,11,12,9
2943.31,3244.94,3,2,1,32,36,35,46,44,42,37,38,26,22,23,24,28,29,41,47,36,15,14
829.33,824.08,27,26,20,21,22,23,24,28,40,49,47,14,15,16,5,6,15,16,17,2,1,32
1155.54,886.34,27,39,48,49,40,28,24,23,22,26,38,39,40,28,24,23,27,26,38,39,48,44
1258.58,745.68,27,28,29,41,47,14,7,6,15,16,32,36,35,31,0,53,52,18,30,31,0,53
1118.53,734.32,27,23,24,28,40,41,29,12,9,10,11,25,29,41,40,28,29,12,11,25,29,41
1171.82,766.93,28,27,26,38,39,27,23,22,21,20,19,33,34,35,46,45,34,35,36,15,16,32
1350.77,733.57,28,27,23,24,25,11,12,13,14,15,16,5,6,15,14,7,6,15,36,47,14,15
1697.12,665.93,28,29,12,11,10,9,12,29,25,11,10,9,8,13,12,9,10,11,12,29,41,40
1463.37,710.85,28,29,41,13,14,47,36,35,46,45,34,35,46,45,34,33,19,18,52,53,0,31
1354.02,425.07,28,24,25,11,10,9,8,13,14,47,36,32,31,35,46,44,38,37,42,43,33,19
1394.41,645.42,28,24,23,27,28,24,25,29,41,47,14,15,16,32,36,15,14,7,6,15,36,47
3083.28,3248.06,3,2,1,0,31,30,33,43,42,37,38,26,27,28,24,23,27,28,40,49,48,50
1581.09,696.62,29,28,40,49,48,39,38,44,46,45,34,33,43,42,44,46,35,31,32,36,15,14
1608.09,688.46,29,28,27,23,22,21,20,19,18,52,53,30,33,19,20,26,22,21,20,19,18,52
1650.01,684.36,29,28,27,39,48,49,47,41,40,28,29,12,9,10,11,12,29,41,47,49,48,44
1759.71,661.50,29,28,24,23,27,39,48,44,42,43,45,34,35,46,44,48,39,40,49,47,41,13
1822.90,998.01,29,41,13,14,15,6,5,4,3,2,17,16,15,6,5,4,17,16,5,6,7,14
1941.68,627.17,29,12,9,8,7,14,47,49,40,41,29,28,40,39,38,44,42,37,38,44,42,37
1845.06,643.52,29,12,9,8,13,12,11,10,9,12,11,10,9,12,11,10,9,12,13,41,40,39
1747.14,256.77,29,25,11,12,13,41,40,49,48,50,51,49,47,36,35,46,45,43,33,34,35,31
1767.78,507.93,29,25,11,12,29,41,40,28,27,39,40,49,51,50,48,39,38,26,20,21,22,23
574.82,2474.04,30,18,52,53,30,31,35,34,45,46,44,48,39,40,28,24,23,27,28,29,41,40
3111.27,3248.68,3,2,1,0,53,30,31,0,1,32,36,47,49,51,50,48,39,40,41,13,14,15
742.82,2474.73,30,18,52,53,0,1,32,36,15,6,7,14,13,8,9,12,11,25,24,28,27,26
770.84,2471.54,30,18,19,20,21,22,23,24,28,27,26,22,21,20,19,18,30,33,43,42,44,38
837.70,2711.24,30,53,52,18,19,33,43,42,37,38,39,27,23,22,26,27,39,38,37,42,44,48
817.05,2572.72,30,53,0,1,32,16,15,6,5,16,15,14,47,49,48,44,46,35,36,15,16,17
768.32,2337.09,30,33,34,45,46,35,31,30,18,52,53,0,31,35,34,45,46,44,48,50,51,49
1249.10,2322.68,31,30,53,0,31,35,46,44,48,39,27,26,20,21,22,23,24,25,29,41,47,49
1664.47,2249.15,31,32,16,17,4,3,2,17,4,5,16,17,4,3,2,17,16,5,6,15,36,47
1622.79,2254.31,31,32,1,2,17,4,3,2,17,16,15,6,7,14,47,49,40,39,27,23,22,26
1304.18,2174.51,31,35,36,15,14,47,36,35,34,45,43,42,44,48,49,47,36,35,46,44,48,49
1307.72,2202.28,31,35,36,32,1,2,3,4,17,16,5,6,7,14,47,49,51,50,48,44,38,26
3307.22,3253.05,3,2,17,16,15,36,47,49,48,39,27,23,24,28,40,39,27,23,24,25,29,12
1306.22,2216.58,31,35,34,33,43,42,44,46,45,43,42,44,38,39,40,49,47,41,29,12,13,14
1315.06,2286.02,31,35,34,45,46,44,48,49,51,50,48,49,51,50,48,49,47,41,29,25,24,28
1468.34,2622.18,31,0,53,30,33,43,45,34,33,19,18,30,31,32,16,17,4,3,2,1,32,36
1462.67,2609.38,31,0,53,52,18,30,33,43,42,37,38,26,20,21,22,23,24,28,29,12,9,8
1766.37,2243.18,32,31,30,53,0,1,32,31,0,53,30,18,19,33,43,45,34,33,43,42,37,38
1974.78,2217.37,32,31,0,53,52,18,19,20,26,22,23,27,28,24,23,22,26,27,28,24,25,11
1996.80,1875.42,32,36,15,6,5,4,3,2,1,32,36,15,16,17,2,1,32,16,17,4,5,6
2425.92,2184.56,32,16,5,6,7,14,13,12,11,25,24,23,22,26,20,21,22,23,24,28,29,12
2271.89,2186.26,32,16,5,4,3,2,1,0,53,30,31,32,36,47,14,7,8,9,12,29,41,13
