972.44,3187.15,0,53,30,31,35,46,45,34,35,36,47,49,48,39,40,41,13,8,9,12,13,14
1182.34,3193.54,0,53,30,33,43,42,44,48,39,38,44,42,37,38,26,20,19,33,43,45,34,33
1637.37,3020.35,0,31,30,18,52,53,0,1,32,36,15,16,17,4,3,2,17,4,5,16,17,4
3164.31,1753.91,6,15,16,17,2,3,4,5,16,15,6,5,4,3,2,17,4,5,6,7,14,13
3277.96,2140.09,6,5,4,17,16,15,36,35,46,44,48,39,40,49,47,41,13,14,15,6,5,4
3269.66,1972.30,6,5,4,17,2,3,4,17,2,3,4,17,16,5,6,7,14,47,49,48,50,51
3236.10,1397.08,6,7,14,13,41,40,49,47,41,40,49,48,39,38,44,42,37,38,44,48,39,27
3241.17,1508.96,6,7,14,15,36,32,1,2,17,16,15,6,7,14,47,41,40,28,24,25,29,12
3242.43,1536.93,6,7,8,13,41,40,49,48,50,51,49,47,36,35,46,45,43,33,34,35,31,32
3246.23,1620.84,6,7,14,47,36,35,31,32,1,2,3,4,5,6,15,14,47,49,48,39,38,26
3256.68,1705.78,7,6,15,16,32,31,35,34,45,46,44,48,39,40,28,24,23,27,28,29,41,40
3256.05,1691.80,7,6,15,36,32,31,35,46,45,43,33,34,45,46,44,38,26,20,21,22,23,27
3249.72,1551.94,7,6,15,14,7,8,13,12,9,10,11,12,29,28,27,39,40,41,13,12,11,25
1657.39,3057.42,0,31,32,16,5,4,17,2,3,4,17,2,1,0,53,30,18,52,53,30,18,19
3244.65,1440.06,7,6,15,14,47,41,40,28,29,41,40,39,38,44,48,50,51,49,47,41,40,39
2705.06,1434.74,7,14,13,41,29,28,27,39,48,50,51,49,47,41,40,39,27,23,24,28,27,39
2747.05,1431.34,7,14,15,16,5,4,3,2,1,32,16,5,4,17,2,1,0,53,30,33,34,35
2801.82,1419.21,7,14,47,41,40,49,47,36,35,34,33,30,18,19,20,26,38,37,42,43,33,19
2829.47,1414.77,7,14,47,41,29,25,24,28,40,49,51,50,48,49,47,14,7,8,13,14,15,36
2843.81,1415.81,7,14,47,36,35,46,45,43,42,44,48,39,38,37,42,44,48,39,38,44,42,37
2926.23,1399.24,7,14,13,41,47,14,7,6,5,16,32,31,35,36,47,49,48,50,51,49,40,39
2968.21,1395.84,7,14,15,36,35,34,45,43,42,37,38,44,46,45,43,42,44,38,39,40,49,47
3009.68,1389.18,7,14,15,16,17,2,1,0,31,30,33,34,45,43,42,37,38,39,27,23,24,25
3147.39,1363.73,7,14,13,8,7,6,15,16,32,1,2,17,4,3,2,17,4,5,6,15,16,17
1663.05,3070.22,0,31,32,36,47,41,13,12,29,28,40,39,48,49,47,41,29,28,24,25,11,10
3215.70,864.61,7,8,13,41,40,28,29,25,11,12,9,8,13,41,47,49,48,44,46,35,31,30
3219.38,962.54,7,8,9,12,13,14,7,6,15,36,32,16,5,4,17,2,3,4,5,6,15,36
3222.54,1046.48,7,8,13,14,47,41,29,28,24,23,22,26,27,39,48,49,40,28,29,25,24,23
